Plant,Source,Parameter,Units,TimeStamp,Value,Description
Lake,LAKE-1,GFLOW_BT,100SCFH,3/15/2023 0:00,144382.9103,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/16/2023 0:00,150066.527,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/17/2023 0:00,119159.8186,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/18/2023 0:00,44945.5016,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/19/2023 0:00,116019.9964,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/20/2023 0:00,172201.9985,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/21/2023 0:00,57702.60963,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/22/2023 0:00,79005.989,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/23/2023 0:00,26674.8368,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/24/2023 0:00,81676.23248,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/25/2023 0:00,62643.52605,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/26/2023 0:00,30013.23377,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/27/2023 0:00,87116.69512,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/28/2023 0:00,36702.41334,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/29/2023 0:00,96771.33859,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,3/31/2023 0:00,41368.18056,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/1/2023 0:00,13644.99542,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/2/2023 0:00,16554.23614,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/3/2023 0:00,32353.90218,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/4/2023 0:00,53753.81206,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/5/2023 0:00,88223.26852,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/6/2023 0:00,110913.3536,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/7/2023 0:00,102307.9504,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/8/2023 0:00,121822.4161,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/9/2023 0:00,171725.6378,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/10/2023 0:00,170868.4681,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/11/2023 0:00,170505.1354,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/12/2023 0:00,143969.0214,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/13/2023 0:00,152539.8939,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/14/2023 0:00,153936.1913,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/15/2023 0:00,124157.5308,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,4/16/2023 0:00,430.024697,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,5/25/2023 0:00,60989.29729,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,5/26/2023 0:00,71978.84831,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,5/27/2023 0:00,76897.64057,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,5/28/2023 0:00,60247.5766,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,5/29/2023 0:00,84750.9952,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,5/30/2023 0:00,146744.5945,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,5/31/2023 0:00,94163.07428,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/1/2023 0:00,93696.59041,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/2/2023 0:00,34664.93543,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/3/2023 0:00,81013.39894,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/4/2023 0:00,64069.62191,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/6/2023 0:00,3558.33447,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/8/2023 0:00,24991.84395,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/13/2023 0:00,15660.85983,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/15/2023 0:00,8846.212201,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/16/2023 0:00,49002.55795,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/17/2023 0:00,31554.14891,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/19/2023 0:00,49658.63761,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/20/2023 0:00,107718.051,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/21/2023 0:00,118643.1066,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/22/2023 0:00,166944.3834,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/23/2023 0:00,168276.7808,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/24/2023 0:00,159107.0512,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/25/2023 0:00,161630.5192,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/26/2023 0:00,176126.9687,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/27/2023 0:00,175330.4506,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/28/2023 0:00,174889.0313,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/29/2023 0:00,177443.2305,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,6/30/2023 0:00,178384.9146,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/1/2023 0:00,142579.5641,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/2/2023 0:00,167560.5878,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/3/2023 0:00,148297.1431,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/4/2023 0:00,161458.5269,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/5/2023 0:00,180603.2361,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/6/2023 0:00,82997.6642,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/13/2023 0:00,1754.614461,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/29/2023 0:00,7664.598968,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/30/2023 0:00,115124.7902,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,7/31/2023 0:00,153176.7421,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/1/2023 0:00,148711.7839,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/2/2023 0:00,161184.2645,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/3/2023 0:00,121209.6092,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/4/2023 0:00,71877.18518,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/5/2023 0:00,147474.8057,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/6/2023 0:00,101050.1019,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/7/2023 0:00,125372.6109,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/8/2023 0:00,98421.22058,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/9/2023 0:00,125479.3145,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/10/2023 0:00,116996.3426,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/11/2023 0:00,83912.02278,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/12/2023 0:00,82252.56293,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/13/2023 0:00,70962.58122,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/14/2023 0:00,85579.81382,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/15/2023 0:00,92503.43093,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/16/2023 0:00,157409.7591,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/17/2023 0:00,150438.7359,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/18/2023 0:00,112474.6802,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/19/2023 0:00,61377.47303,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/20/2023 0:00,87912.9846,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/21/2023 0:00,54057.00532,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/22/2023 0:00,72572.96561,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/23/2023 0:00,37088.56482,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/24/2023 0:00,85678.50085,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/25/2023 0:00,97174.49026,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/26/2023 0:00,74689.00899,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/27/2023 0:00,72133.96566,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/28/2023 0:00,99293.06822,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/29/2023 0:00,135698.5072,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/30/2023 0:00,87283.79847,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,8/31/2023 0:00,113721.185,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/1/2023 0:00,77021.68632,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/2/2023 0:00,73986.85869,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/3/2023 0:00,74081.38819,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/4/2023 0:00,83290.50835,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/5/2023 0:00,98445.60089,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/6/2023 0:00,87116.83891,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/7/2023 0:00,108681.4819,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/8/2023 0:00,109929.6313,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/9/2023 0:00,112855.6609,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/10/2023 0:00,122337.2353,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/11/2023 0:00,132947.2947,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/12/2023 0:00,59256.11778,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/14/2023 0:00,148306.5819,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/15/2023 0:00,52454.98991,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/21/2023 0:00,48195.62264,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/22/2023 0:00,69197.64365,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/23/2023 0:00,56173.28509,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/24/2023 0:00,38447.51138,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/25/2023 0:00,70832.03044,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/26/2023 0:00,73304.56414,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/27/2023 0:00,63864.13951,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/28/2023 0:00,92034.46543,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/29/2023 0:00,96609.19033,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,9/30/2023 0:00,71400.32358,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/1/2023 0:00,71221.51208,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/2/2023 0:00,134481.4626,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/3/2023 0:00,113477.1941,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/4/2023 0:00,76539.96234,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/5/2023 0:00,80955.55928,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/6/2023 0:00,90972.22555,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/7/2023 0:00,68314.67587,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/8/2023 0:00,49513.25345,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/9/2023 0:00,87619.88736,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/10/2023 0:00,108276.2537,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/11/2023 0:00,99237.99058,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/12/2023 0:00,121980.4189,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/13/2023 0:00,150436.5078,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/14/2023 0:00,147863.6768,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/15/2023 0:00,134176.2891,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/16/2023 0:00,153812.6995,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/17/2023 0:00,115406.3633,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/18/2023 0:00,141696.3116,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/19/2023 0:00,159830.6749,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/20/2023 0:00,153500.0913,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/21/2023 0:00,153453.1687,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/22/2023 0:00,81590.31934,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/23/2023 0:00,119355.6074,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/24/2023 0:00,23544.83643,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/25/2023 0:00,46452.65263,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/26/2023 0:00,121046.2265,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/27/2023 0:00,183893.6351,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/28/2023 0:00,126692.4937,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/29/2023 0:00,117560.7328,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/30/2023 0:00,106088.6897,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,10/31/2023 0:00,110930.3834,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/1/2023 0:00,94603.59491,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/2/2023 0:00,28955.8477,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/3/2023 0:00,56753.41716,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/4/2023 0:00,37041.1623,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/5/2023 0:00,30760.17833,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/6/2023 0:00,67541.53254,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/7/2023 0:00,97605.55191,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/8/2023 0:00,136670.122,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/9/2023 0:00,131026.6184,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/10/2023 0:00,181874.2868,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/11/2023 0:00,145878.9614,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/12/2023 0:00,114049.3707,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/13/2023 0:00,102850.3227,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/14/2023 0:00,26247.96896,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/15/2023 0:00,117197.0079,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/16/2023 0:00,131566.5969,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/17/2023 0:00,124779.4596,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/18/2023 0:00,55953.22719,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/19/2023 0:00,54469.37011,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/20/2023 0:00,87484.13572,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/21/2023 0:00,76040.48389,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/22/2023 0:00,85082.73851,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/23/2023 0:00,76988.7771,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/24/2023 0:00,61866.91017,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/25/2023 0:00,68267.5454,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/26/2023 0:00,63546.84219,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/27/2023 0:00,106418.9918,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/28/2023 0:00,85684.26269,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/29/2023 0:00,11244.56969,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,11/30/2023 0:00,77634.6442,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/1/2023 0:00,28915.01358,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/4/2023 0:00,723.103891,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/5/2023 0:00,43408.03436,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/7/2023 0:00,12176.62767,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/8/2023 0:00,122949.9372,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/9/2023 0:00,82320.6086,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/10/2023 0:00,46395.98237,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/11/2023 0:00,83023.06088,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/12/2023 0:00,94335.75085,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/13/2023 0:00,12612.90846,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/14/2023 0:00,61391.5866,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/15/2023 0:00,75929.79072,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/16/2023 0:00,62475.46797,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/17/2023 0:00,46339.23028,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/18/2023 0:00,124758.425,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/19/2023 0:00,51802.80207,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/20/2023 0:00,50275.40075,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/21/2023 0:00,119476.4936,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/22/2023 0:00,84164.51813,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/23/2023 0:00,71424.4499,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/24/2023 0:00,137091.1043,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/25/2023 0:00,151519.2215,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/26/2023 0:00,141316.7249,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/27/2023 0:00,183959.883,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/28/2023 0:00,138236.5878,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/29/2023 0:00,55193.49039,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/30/2023 0:00,55512.75521,GFLOW Block Total
Lake,LAKE-1,GFLOW_BT,100SCFH,12/31/2023 0:00,54217.8828,GFLOW Block Total
Lake,LAKE-2,UNITONBT,MW,1/10/2022 0:00,453,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,1/11/2022 0:00,315,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,1/12/2022 0:00,243,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,1/26/2022 0:00,445,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/2/2022 0:00,408,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/3/2022 0:00,1367,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/4/2022 0:00,1155,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/5/2022 0:00,367,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/6/2022 0:00,356,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/7/2022 0:00,95,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/23/2022 0:00,969,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,2/24/2022 0:00,35,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/2/2022 0:00,345,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/3/2022 0:00,9,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/22/2022 0:00,137,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/23/2022 0:00,6,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/25/2022 0:00,564,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/26/2022 0:00,1125,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/27/2022 0:00,886,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/28/2022 0:00,1318,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/29/2022 0:00,166,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/30/2022 0:00,317,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,3/31/2022 0:00,306,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/9/2022 0:00,563,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/10/2022 0:00,658,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/11/2022 0:00,529,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/12/2022 0:00,18,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/14/2022 0:00,370,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/15/2022 0:00,519,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/16/2022 0:00,524,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/17/2022 0:00,375,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/18/2022 0:00,650,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/19/2022 0:00,1440,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/20/2022 0:00,740,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/21/2022 0:00,788,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/22/2022 0:00,844,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/23/2022 0:00,412,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/24/2022 0:00,536,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/25/2022 0:00,571,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/26/2022 0:00,649,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/27/2022 0:00,1020,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/28/2022 0:00,945,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/29/2022 0:00,1440,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,4/30/2022 0:00,1440,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/1/2022 0:00,1255,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/2/2022 0:00,1406,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/3/2022 0:00,832,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/4/2022 0:00,1416,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/5/2022 0:00,581,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/6/2022 0:00,556,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/7/2022 0:00,496,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/9/2022 0:00,597,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/10/2022 0:00,548,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/11/2022 0:00,593,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/12/2022 0:00,671,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/13/2022 0:00,279,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/14/2022 0:00,343,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/15/2022 0:00,425,UNITON Block Total
Lake,LAKE-2,UNITONBT,MW,5/16/2022 0:00,422,UNITON Block Total
